word,artist,title,url,count
woahohoh,kendrick,A.D.H.D,,2
governin,kendrick,Real 92.3 Freestyle,https://genius.com/Kendrick-lamar-real-923-freestyle-lyrics,2
rebuke,kendrick,Fuck A Hook,https://genius.com/Kendrick-lamar-fuck-a-hook-lyrics,2
nostradamus,kendrick,Spittin’ in the Whip,https://genius.com/Kendrick-lamar-spittin-in-the-whip-lyrics,2
rebuilding,kendrick,Holy Key (Demo),https://genius.com/Dj-khaled-holy-key-demo-lyrics,2
woah,kendrick,A.D.H.D,,2
curses,kendrick,Still Here,,2
rozay,kendrick,Hell Yeah,https://genius.com/Ab-soul-hell-yeah-lyrics,2
rpm,kendrick,Whose House,https://genius.com/Slim-the-mobster-whose-house-lyrics,2
grad,kendrick,m.A.A.d city,https://genius.com/Kendrick-lamar-maad-city-lyrics,2
cripple,kendrick,Little Johnny,https://genius.com/Kendrick-lamar-little-johnny-lyrics,2
aim,kendrick,​euphoria,,2
graders,kendrick,LMAO,https://genius.com/Kendrick-lamar-lmao-lyrics,2
steady,kendrick,"Sing About Me, I’m Dying of Thirst",,2
splits,kendrick,euphoria,,2
royces,kendrick,Illuminati Proper,https://genius.com/Kendrick-lamar-illuminati-proper-lyrics,2
boldest,kendrick,Look Over Your Shoulder,https://genius.com/Busta-rhymes-look-over-your-shoulder-lyrics,2
splatter,kendrick,C.R.E.A.M.,https://genius.com/Kendrick-lamar-and-jay-rock-cream-lyrics,2
checks,kendrick,FEAR.,,2
ndiseza,kendrick,untitled 06 | 06.30.2014.,,2
grinning,kendrick,100 Yard Dash,https://genius.com/Ab-soul-100-yard-dash-lyrics,2
ndingene,kendrick,untitled 06 | 06.30.2014.,,2
grip,kendrick,Rich Spirit,,2
steered,kendrick,A Milli (Freestyle),https://genius.com/Kendrick-lamar-a-milli-freestyle-lyrics,2
cartwheels,kendrick,Momma,https://genius.com/Kendrick-lamar-momma-lyrics,2
grinder,kendrick,Highway To Hell,https://genius.com/Dj-kay-slay-highway-to-hell-lyrics,2
winners,kendrick,Backseat XE3 (Kendrick Lamar X Whethan),https://genius.com/Avstin-james-backseat-xe3-kendrick-lamar-x-whethan-lyrics,2
customer,kendrick,DUCKWORTH. (Mixed),https://genius.com/Kendrick-lamar-duckworth-mixed-lyrics,2
carved,kendrick,Count Me Out (Music Video),https://genius.com/Kendrick-lamar-count-me-out-music-video-lyrics,2
grin,kendrick,Hell Yeah,https://genius.com/Ab-soul-hell-yeah-lyrics,2
checkmate,kendrick,Wow Freestyle,https://genius.com/Jay-rock-wow-freestyle-lyrics,2
wings,kendrick,Mortal Man,,2
grind,kendrick,"Sing About Me, I’m Dying of Thirst",,2
alcoholic,kendrick,Growing Apart Too,https://genius.com/Jhene-aiko-growing-apart-too-lyrics,2
akh,kendrick,Nights (Original Version),https://genius.com/Frank-ocean-nights-original-version-lyrics,2
cheerin,kendrick,Somebody,https://genius.com/Kendrick-lamar-somebody-lyrics,2
carton,kendrick,It’s True (Remix),https://genius.com/Bj-the-chicago-kid-its-true-remix-lyrics,2
crime,kendrick,HUMBLE.,,2
cheerio,kendrick,Show Stop,https://genius.com/Reason-show-stop-lyrics,2
figs,kendrick,ORANGE SODA,https://genius.com/Baby-keem-orange-soda-lyrics,2
rumor,kendrick,Texas Man,https://genius.com/Wash-texas-man-lyrics,2
griselda,kendrick,Whats Poppin (Nitin Randhawa Remix),https://genius.com/Nitin-randhawa-whats-poppin-nitin-randhawa-remix-lyrics,2
reaganomics,kendrick,Project Window,https://genius.com/Punch-project-window-lyrics,2
rum,kendrick,History of Rap 6,https://genius.com/Jimmy-fallon-history-of-rap-6-lyrics,2
groom,kendrick,Ballin’,https://genius.com/Bow-wow-ballin-lyrics,2
figures,kendrick,Black Friday,,2
cartridge,kendrick,Temptation,https://genius.com/J-cole-and-kendrick-lamar-temptation-lyrics,2
realers,kendrick,Sett Trippin’,https://genius.com/Kendrick-lamar-sett-trippin-lyrics,2
ruby,kendrick,Silent Hill,https://genius.com/Kendrick-lamar-and-kodak-black-silent-hill-lyrics,2
bold,kendrick,Try Me,https://genius.com/Black-hippy-and-punch-try-me-lyrics,2
finances,kendrick,Darkside/Gone,https://genius.com/Dr-dre-darkside-gone-lyrics,2
finances,kendrick,FEAR.,,2
stealin,kendrick,Go Off,https://genius.com/Reek-da-villian-go-off-lyrics,2
wisdom,kendrick,Black Panther,,2
cringeworthy,kendrick,​euphoria,,2
grieves,kendrick,United in Grief,,2
grease,kendrick,Shaolin Temple,https://genius.com/Kendrick-lamar-shaolin-temple-lyrics,2
greased,kendrick,Vent (Original),https://genius.com/Kendrick-lamar-vent-original-lyrics,2
cheated,kendrick,Ab-Soul’s Outro,https://genius.com/Kendrick-lamar-ab-souls-outro-lyrics,2
great,kendrick,"Sing About Me, I’m Dying of Thirst",,2
greedy,kendrick,untitled 02 | 06.23.2014.,,2
finale,kendrick,F**kin’ Problems (Clean Version),https://genius.com/A-ap-rocky-fkin-problems-clean-version-lyrics,2
film,kendrick,​euphoria,,2
realist,kendrick,Power Circle,https://genius.com/Rick-ross-power-circle-lyrics,2
criminal,kendrick,Hydrated,,2
ruim,kendrick,Big Heart,https://genius.com/Link-do-zap-big-heart-lyrics,2
checkers,kendrick,Flower Child,https://genius.com/Nitty-scott-flower-child-lyrics,2
grieve,kendrick,I’m On 2.0,https://genius.com/Trae-tha-truth-im-on-20-lyrics,2
filter,kendrick,Auntie Diaries,,2
rug,kendrick,100,https://genius.com/Big-sean-100-lyrics,2
realize,kendrick,The Heart Part 5,,2
fim,kendrick,Big Heart,https://genius.com/Link-do-zap-big-heart-lyrics,2
grenades,kendrick,Evil,https://genius.com/Schoolboy-q-evil-lyrics,2
wiping,kendrick,XXL Freshmen 2011 Cypher - Part 2,https://genius.com/Xxl-xxl-freshmen-2011-cypher-part-2-lyrics,2
greetin,kendrick,Look Over Your Shoulder,https://genius.com/Busta-rhymes-look-over-your-shoulder-lyrics,2
greeting,kendrick,Day in the Life,https://genius.com/Ab-soul-day-in-the-life-lyrics,2
stealth,kendrick,Catch a Fade,https://genius.com/E-40-catch-a-fade-lyrics,2
gregory,kendrick,Heaven and Hell [Remake],https://genius.com/Zahi-heaven-and-hell-remake-lyrics,2
recall,kendrick,Super Genius,https://genius.com/Actual-proof-super-genius-lyrics,2
rovers,kendrick,R.O.T.C (Interlude),https://genius.com/Kendrick-lamar-rotc-interlude-lyrics,2
cashier,kendrick,GOOD CREDIT,https://genius.com/Playboi-carti-and-kendrick-lamar-good-credit-lyrics,2
cast,kendrick,man at the garden,,2
fivestar,kendrick,Say Wassup,https://genius.com/Jay-rock-say-wassup-lyrics,2
charm,kendrick,A Song 4 Buffy (Freestyle),https://genius.com/Kendrick-lamar-a-song-4-buffy-freestyle-lyrics,2
neighbor,kendrick,LUST.,,2
fives,kendrick,family ties (Clean),https://genius.com/Baby-keem-and-kendrick-lamar-family-ties-clean-lyrics,2
bondage,kendrick,I Do It 4 Hip Hop,https://genius.com/Jay-rock-i-do-it-4-hip-hop-lyrics,2
roseanne,kendrick,Bitch Face,https://genius.com/Kendrick-lamar-bitch-face-lyrics,2
charlotte,kendrick,Wanna Be Heard,https://genius.com/Kendrick-lamar-wanna-be-heard-lyrics,2
fixed,kendrick,Super Genius,https://genius.com/Actual-proof-super-genius-lyrics,2
crispy,kendrick,For the Homies,https://genius.com/Kendrick-lamar-for-the-homies-lyrics,2
northside,kendrick,Not Like Us,https://genius.com/Spectre-rapper-not-like-us-lyrics,2
agesugite,kendrick,Poolside Identity,https://genius.com/Nakinyko-poolside-identity-lyrics,2
neglected,kendrick,SSL (Solid Sound Logic),https://genius.com/Terrace-martin-ssl-solid-sound-logic-lyrics,2
rotate,kendrick,Poe Mans Dreams (His Vice),,2
gonorrhea,kendrick,World Negatives,https://genius.com/Kendrick-lamar-and-ab-soul-world-negatives-lyrics,2
gonzales,kendrick,"Sing About Me, I’m Dying of Thirst",,2
chart,kendrick,Death Around the Corner,https://genius.com/Kendrick-lamar-and-jay-rock-death-around-the-corner-lyrics,2
rotate,kendrick,The City,https://genius.com/Yg-hootie-the-city-lyrics,2
rotating,kendrick,Poe Mans Dreams (His Vice),,2
woowoo,kendrick,King Kunta,https://genius.com/Kendrick-lamar-king-kunta-lyrics,2
wool,kendrick,Black Hippy Freestyle,https://genius.com/Black-hippy-black-hippy-freestyle-lyrics,2
fiveo,kendrick,FREEDOM (2016 BET Awards),https://genius.com/Beyonce-freedom-2016-bet-awards-lyrics,2
woosah,kendrick,Park,https://genius.com/Baby-keem-park-lyrics,2
bondage,kendrick,FEEL.,,2
woop,kendrick,X,https://genius.com/Schoolboy-q-2-chainz-saudi-and-kendrick-lamar-x-lyrics,2
fivefoot,kendrick,Institutionalized,https://genius.com/Kendrick-lamar-institutionalized-lyrics,2
ages,kendrick,Still Hustlin’,https://genius.com/Kendrick-lamar-still-hustlin-lyrics,2
reebok,kendrick,The Only Nigga,https://genius.com/Kendrick-lamar-the-only-nigga-lyrics,2
reduction,kendrick,F**kin’ Problems (Clean Version),https://genius.com/A-ap-rocky-fkin-problems-clean-version-lyrics,2
roosevelt,kendrick,Picture Me Rollin’ (Remix),https://genius.com/Kendrick-lamar-picture-me-rollin-remix-lyrics,2
casualty,kendrick,6:16 in LA,,2
norm,kendrick,Pray,https://genius.com/Kendrick-lamar-pray-lyrics,2
flame,kendrick,gnx,,2
reeboks,kendrick,U.O.E.N.O (Megamix),https://genius.com/Rocko-uoeno-megamix-lyrics,2
worlds,kendrick,ELEMENT.,,2
worldll,kendrick,U Already Know,,2
stating,kendrick,Nickerson Gardens Freestyle,https://genius.com/Kendrick-lamar-nickerson-gardens-freestyle-lyrics,2
goddang,kendrick,All Day (2 Chainz Version),https://genius.com/Kanye-west-all-day-2-chainz-version-lyrics,2
reekin,kendrick,"Sing About Me, I’m Dying of Thirst (Mixed) [2025 Super Bowl LIX Megamix]",https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-mixed-2025-super-bowl-lix-megamix-lyrics,2
goddess,kendrick,Give Me Some of You,https://genius.com/Terrace-martin-give-me-some-of-you-lyrics,2
bones,kendrick,Still Here,,2
godfather,kendrick,untitled 07 | 2014-2016,,2
flamin,kendrick,Heat Stroke,https://genius.com/Kendrick-lamar-heat-stroke-lyrics,2
spook,kendrick,squabble up (Video Version),https://genius.com/Kendrick-lamar-squabble-up-video-version-lyrics,2
flakes,kendrick,U.O.E.N.O (Megamix),https://genius.com/Rocko-uoeno-megamix-lyrics,2
flag,kendrick,gnx,,2
status,kendrick,The Heart Part 4,,2
norris,kendrick,Toca Tuesdays Freestyle,https://genius.com/Black-hippy-toca-tuesdays-freestyle-lyrics,2
rosa,kendrick,Keisha’s Song (Her Pain),,2
fl,kendrick,2013 Yeezus Tour Dates,https://genius.com/Kanye-west-2013-yeezus-tour-dates-annotated,2
sponsors,kendrick,Momma,https://genius.com/Kendrick-lamar-momma-lyrics,2
sponsors,kendrick,FEEL.,,2
statutes,kendrick,Still Here,,2
nelly,kendrick,Go DJ,https://genius.com/Kendrick-lamar-go-dj-lyrics,2
casual,kendrick,We Ball,https://genius.com/Dom-kennedy-we-ball-lyrics,2
gogo,kendrick,MOJO JOJO,https://genius.com/Playboi-carti-mojo-jojo-lyrics,2
normally,kendrick,Faith,https://genius.com/Kendrick-lamar-faith-lyrics,2
redeem,kendrick,Redemption,https://genius.com/Jay-rock-redemption-lyrics,2
workers,kendrick,Still Here,,2
redemption,kendrick,Keisha’s Song (Her Pain),,2
ropes,kendrick,ELEMENT. (OG),,2
charter,kendrick,Bloody Waters,https://genius.com/Ab-soul-anderson-paak-and-james-blake-bloody-waters-lyrics,2
bompton,kendrick,Ronald Reagan Era (His Evils),,2
reciprocation,kendrick,The Blacker The Berry (Clean),https://genius.com/Kendrick-lamar-the-blacker-the-berry-clean-lyrics,2
won,kendrick,wacced out murals,,2
reckoned,kendrick,West Coast Wu-Tang,https://genius.com/Kendrick-lamar-west-coast-wu-tang-lyrics,2
spoilt,kendrick,Classic Man (Remix),https://genius.com/Jidenna-classic-man-remix-lyrics,2
chasin,kendrick,Mother I Sober,,2
bompton,kendrick,THat Part (Black Hippy Remix),https://genius.com/Schoolboy-q-that-part-black-hippy-remix-lyrics,2
recipients,kendrick,Project Window,https://genius.com/Punch-project-window-lyrics,2
rover,kendrick,The Heart Part 5,,2
woes,kendrick,​i (Alternate Version),https://genius.com/Kendrick-lamar-i-alternate-version-lyrics,2
receipts,kendrick,Public Enemy,https://genius.com/Kendrick-lamar-public-enemy-lyrics,2
curry,kendrick,meet the grahams,https://genius.com/Kendrick-lamar-meet-the-grahams-lyrics,2
fireball,kendrick,Eyes Above (Remix),https://genius.com/Flying-lotus-eyes-above-remix-lyrics,2
gotcha,kendrick,A1 Everything,https://genius.com/Meek-mill-a1-everything-lyrics,2
firm,kendrick,The Art of Peer Pressure,,2
recipient,kendrick,It’s True (Remix),https://genius.com/Bj-the-chicago-kid-its-true-remix-lyrics,2
womanfriend,kendrick,Father Stretch (Kendrick Lamar Demo),https://genius.com/Kanye-west-father-stretch-kendrick-lamar-demo-lyrics,2
chastised,kendrick,Still Here,,2
route,kendrick,dodger blue,,2
chastens,kendrick,Still Here,,2
ahahahaha,kendrick,Numbers on the Board (Freestyle),https://genius.com/Jay-rock-numbers-on-the-board-freestyle-lyrics,2
routine,kendrick,"Sing About Me, I’m Dying of Thirst",,2
recliners,kendrick,Overthink / Tranquilizer,https://genius.com/Kendrick-lamar-overthink-tranquilizer-lyrics,2
curls,kendrick,Grammy Family (Freestyle),https://genius.com/Kendrick-lamar-grammy-family-freestyle-lyrics,2
reconcile,kendrick,Little Johnny,https://genius.com/Kendrick-lamar-little-johnny-lyrics,2
fistful,kendrick,Give It 2 U,https://genius.com/Robin-thicke-give-it-2-u-lyrics,2
rouge,kendrick,Don’t Don’t Do It!,https://genius.com/Nerd-and-kendrick-lamar-dont-dont-do-it-lyrics,2
goodnight,kendrick,Grillz,https://genius.com/Jay-rock-grillz-lyrics,2
agree,kendrick,LUST.,,2
fist,kendrick,Look Out For Detox,,2
neglect,kendrick,You Ain’t Gotta Lie (Momma Said),https://genius.com/Kendrick-lamar-you-aint-gotta-lie-momma-said-lyrics,2
fitteds,kendrick,Blow Them Horns II,https://genius.com/Ab-soul-blow-them-horns-ii-lyrics,2
nose,kendrick,hey now,,2
fits,kendrick,I Ain’t No Joke,https://genius.com/Kendrick-lamar-and-jay-rock-i-aint-no-joke-lyrics,2
aging,kendrick,Sacrilegious,https://genius.com/Schoolboy-q-sacrilegious-lyrics,2
charts,kendrick,reincarnated,,2
fitness,kendrick,Once Again It’s On,https://genius.com/Kendrick-lamar-once-again-its-on-lyrics,2
bon,kendrick,Mandatory,https://genius.com/Jay-rock-mandatory-lyrics,2
goofy,kendrick,We Cry Together,https://genius.com/Kendrick-lamar-and-taylour-paige-we-cry-together-lyrics,2
gordy,kendrick,Determined,https://genius.com/Kendrick-lamar-determined-lyrics,2
gore,kendrick,Rapper Pooh-A-Lude,https://genius.com/Rapper-big-pooh-rapper-pooh-a-lude-lyrics,2
cris,kendrick,R.I.P. (Remix),https://genius.com/Jeezy-rip-remix-lyrics,2
wonderin,kendrick,Still Here,,2
chased,kendrick,Kali Love,https://genius.com/Yg-hootie-kali-love-lyrics,2
wondered,kendrick,FEAR.,,2
neef,kendrick,Fasho,https://genius.com/Jay-rock-fasho-lyrics,2
gossipin,kendrick,Today,https://genius.com/Kendrick-lamar-today-lyrics,2
gossiping,kendrick,2011 BET Hip Hop Awards - Indie Meets Mainstream Cypher,https://genius.com/Bet-2011-bet-hip-hop-awards-indie-meets-mainstream-cypher-lyrics,2
gordon,kendrick,I Feel It (Freestyle),https://genius.com/Kendrick-lamar-i-feel-it-freestyle-lyrics,2
wondering,kendrick,"Sing About Me, I’m Dying of Thirst",,2
gopro,kendrick,MOJO JOJO,https://genius.com/Playboi-carti-mojo-jojo-lyrics,2
fishing,kendrick,Father Stretch My Hands (Original V1),https://genius.com/Kanye-west-father-stretch-my-hands-original-v1-lyrics,2
goonery,kendrick,Push Thru,https://genius.com/Talib-kweli-push-thru-lyrics,2
goonies,kendrick,Beat a Rapper Down,https://genius.com/Jay-rock-beat-a-rapper-down-lyrics,2
chase,kendrick,Father Time,,2
recollect,kendrick,reincarnated,,2
wonka,kendrick,Lift Me Up (Remix),https://genius.com/Jay-rock-lift-me-up-remix-lyrics,2
fishin,kendrick,B-Boyz,https://genius.com/Dj-khaled-b-boyz-lyrics,2
goosey,kendrick,Hater Love,https://genius.com/Kendrick-lamar-hater-love-lyrics,2
nazi,kendrick,Tell Yo Momma,https://genius.com/Jay-rock-tell-yo-momma-lyrics,2
saggin,kendrick,Blow Them Horns II,https://genius.com/Ab-soul-blow-them-horns-ii-lyrics,2
already,kendrick,Mortal Man,,2
sagging,kendrick,Showin’ Love,https://genius.com/Ab-soul-showin-love-lyrics,2
cyclops,kendrick,Illuminati Proper,https://genius.com/Kendrick-lamar-illuminati-proper-lyrics,2
wherever,kendrick,reincarnated,,2
cyhi,kendrick,El Campo 2,https://genius.com/Taebeast-el-campo-2-lyrics,2
handed,kendrick,Mother I Sober,,2
handed,kendrick,Live Again,https://genius.com/Schoolboy-q-live-again-lyrics,2
sag,kendrick,Rock the Bells,https://genius.com/Rapsody-rock-the-bells-lyrics,2
carlton,kendrick,Godzilla (Nitin Randhawa Remix),https://genius.com/Nitin-randhawa-godzilla-nitin-randhawa-remix-lyrics,2
spins,kendrick,I’m On 2.0,https://genius.com/Trae-tha-truth-im-on-20-lyrics,2
raisin,kendrick,Gang Member,,2
clockin,kendrick,Super Bowl LIX Halftime Show,https://genius.com/Kendrick-lamar-and-nfl-super-bowl-lix-halftime-show-lyrics,2
handouts,kendrick,How Much a Dollar Cost,https://genius.com/Kendrick-lamar-how-much-a-dollar-cost-lyrics,2
handshake,kendrick,C.R.E.A.M.,https://genius.com/Kendrick-lamar-and-jay-rock-cream-lyrics,2
chili,kendrick,tv off,https://genius.com/Kendrick-lamar-tv-off-lyrics,2
although,kendrick,Mortal Man,,2
handmedown,kendrick,SSL (Solid Sound Logic),https://genius.com/Terrace-martin-ssl-solid-sound-logic-lyrics,2
whered,kendrick,Turn Me Up,https://genius.com/Ab-soul-turn-me-up-lyrics,2
handheld,kendrick,Misunderstood,https://genius.com/Kendrick-lamar-misunderstood-lyrics,2
raleigh,kendrick,Don’t Don’t Do It!,https://genius.com/Nerd-and-kendrick-lamar-dont-dont-do-it-lyrics,2
ral,kendrick,Pocket Off (N95 Demo),https://genius.com/Kendrick-lamar-pocket-off-n95-demo-lyrics,2
noun,kendrick,Control,https://genius.com/Big-sean-control-lyrics,2
handlebars,kendrick,Once Again It’s On,https://genius.com/Kendrick-lamar-once-again-its-on-lyrics,2
names,kendrick,Mirror,,2
cuttin,kendrick,Hell Yeah,https://genius.com/Ab-soul-hell-yeah-lyrics,2
nap,kendrick,LUST.,,2
whitaker,kendrick,Set Precedent,https://genius.com/Mykestro-set-precedent-lyrics,2
whit,kendrick,Complexion (A Zulu Love),https://genius.com/Kendrick-lamar-complexion-a-zulu-love-lyrics,2
whistlin,kendrick,I Am Somebody,https://genius.com/Kendrick-lamar-i-am-somebody-lyrics,2
nanny,kendrick,DUCKWORTH.,,2
hairdresser,kendrick,Rigamortis (Remix),https://genius.com/Kendrick-lamar-rigamortis-remix-lyrics,2
whispers,kendrick,The Heart Part 4,,2
hail,kendrick,DUCKWORTH.,,2
raping,kendrick,I Ain’t No Joke,https://genius.com/Kendrick-lamar-and-jay-rock-i-aint-no-joke-lyrics,2
rapidly,kendrick,J. Dilla (Freestyle),https://genius.com/Kendrick-lamar-j-dilla-freestyle-lyrics,2
whites,kendrick,Up Against The Wall,https://genius.com/Consequence-up-against-the-wall-lyrics,2
allway,kendrick,The Proof,https://genius.com/Reason-the-proof-lyrics,2
whiter,kendrick,GOOD CREDIT,https://genius.com/Playboi-carti-and-kendrick-lamar-good-credit-lyrics,2
raphael,kendrick,6:16 in LA (Live at Kia Forum),https://genius.com/Kendrick-lamar-6-16-in-la-live-at-kia-forum-lyrics,2
sacrifice,kendrick,untitled 05 | 09.21.2014.,,2
almanac,kendrick,West Coast Wu-Tang,https://genius.com/Kendrick-lamar-west-coast-wu-tang-lyrics,2
fellowship,kendrick,Abortion Money,https://genius.com/Kendrick-lamar-abortion-money-lyrics,2
spiritual,kendrick,Poe Mans Dreams (His Vice),,2
whispering,kendrick,6:16 in LA,,2
haiti,kendrick,Ignorance,https://genius.com/Kendrick-lamar-and-ab-soul-ignorance-lyrics,2
halfway,kendrick,Solo Dolo Part II,https://genius.com/Kid-cudi-solo-dolo-part-ii-lyrics,2
rang,kendrick,Sherane a.k.a Master Splinter’s Daughter,,2
spiralin,kendrick,​euphoria,,2
halls,kendrick,Live Again,https://genius.com/Schoolboy-q-live-again-lyrics,2
alpha,kendrick,Cali’s Finest,https://genius.com/Kendrick-lamar-and-jay-rock-calis-finest-lyrics,2
nanana,kendrick,HiiiPoWeR,,2
whisper,kendrick,Mother I Sober,,2
hale,kendrick,​euphoria,,2
cuzzin,kendrick,BET BackRoom Freestyle,https://genius.com/Kendrick-lamar-bet-backroom-freestyle-lyrics,2
sadder,kendrick,6'7' Freestyle,https://genius.com/Kendrick-lamar-67-freestyle-lyrics,2
naninani,kendrick,Nights (Original Version),https://genius.com/Frank-ocean-nights-original-version-lyrics,2
rank,kendrick,wacced out murals,,2
nanana,kendrick,Father Stretch My Hands (Original V1),https://genius.com/Kanye-west-father-stretch-my-hands-original-v1-lyrics,2
whatevers,kendrick,Grillz,https://genius.com/Jay-rock-grillz-lyrics,2
radios,kendrick,Momma,https://genius.com/Kendrick-lamar-momma-lyrics,2
stix,kendrick,CHop Stix (Demo),https://genius.com/Schoolboy-q-chop-stix-demo-lyrics,2
harmony,kendrick,reincarnated,,2
amazement,kendrick,Dedication,https://genius.com/Nipsey-hussle-dedication-lyrics,2
stock,kendrick,man at the garden,,2
harpoon,kendrick,Vice City,https://genius.com/Jay-rock-vice-city-lyrics,2
radars,kendrick,Yah / Element (Medley),https://genius.com/Joy-crookes-yah-element-medley-lyrics,2
whattup,kendrick,Compton State of Mind,https://genius.com/Kendrick-lamar-compton-state-of-mind-lyrics,2
whatnot,kendrick,Funkmaster Flex Freestyle,https://genius.com/Kendrick-lamar-funkmaster-flex-freestyle-lyrics,2
spinach,kendrick,2Nite,https://genius.com/Dr-dre-2nite-lyrics,2
bougie,kendrick,gnx,,2
novocaine,kendrick,Little Johnny,https://genius.com/Kendrick-lamar-little-johnny-lyrics,2
hardheaded,kendrick,Thuggin’ (Remix),https://genius.com/Glasses-malone-thuggin-remix-lyrics,2
spilt,kendrick,Faith,https://genius.com/Kendrick-lamar-faith-lyrics,2
creole,kendrick,Beyoncé Bowl (NFL Halftime Show Performance),https://genius.com/Beyonce-beyonce-bowl-nfl-halftime-show-performance-lyrics,2
salutations,kendrick,SSL (Solid Sound Logic),https://genius.com/Terrace-martin-ssl-solid-sound-logic-lyrics,2
ambiguous,kendrick,Savior (Mixed),https://genius.com/Kendrick-lamar-baby-keem-and-sam-dew-savior-mixed-lyrics,2
feather,kendrick,A Milli (Freestyle),https://genius.com/Kendrick-lamar-a-milli-freestyle-lyrics,2
rackrackracks,kendrick,AMERICA HAS A PROBLEM (Remix),https://genius.com/Beyonce-america-has-a-problem-remix-lyrics,2
rackin,kendrick,Just Like...,https://genius.com/Kendrick-lamar-just-like-lyrics,2
ambulances,kendrick,Whose House,https://genius.com/Slim-the-mobster-whose-house-lyrics,2
salvation,kendrick,RUDUMB?,https://genius.com/Amanda-reifer-rudumb-lyrics,2
boat,kendrick,Look Out For Detox,,2
feature,kendrick,Rapper Pooh-A-Lude,https://genius.com/Rapper-big-pooh-rapper-pooh-a-lude-lyrics,2
harvard,kendrick,Give Me Some of You,https://genius.com/Terrace-martin-give-me-some-of-you-lyrics,2
feature,kendrick,​euphoria,,2
dabble,kendrick,Try Me,https://genius.com/Black-hippy-and-punch-try-me-lyrics,2
salary,kendrick,6:16 in LA,,2
novacane,kendrick,Dear Moleskine (2012),https://genius.com/Jay-electronica-dear-moleskine-2012-lyrics,2
novel,kendrick,Look Over Your Shoulder,https://genius.com/Busta-rhymes-look-over-your-shoulder-lyrics,2
bobby,kendrick,Look Out For Detox,,2
stillll,kendrick,Set Precedent,https://genius.com/Mykestro-set-precedent-lyrics,2
feefi,kendrick,squabble up (Video Version),https://genius.com/Kendrick-lamar-squabble-up-video-version-lyrics,2
nourishing,kendrick,Flower Child,https://genius.com/Nitty-scott-flower-child-lyrics,2
nova,kendrick,Control,https://genius.com/Big-sean-control-lyrics,2
happenin,kendrick,FEEL.,,2
feeds,kendrick,Diary of a Broke Nigga,https://genius.com/Jay-rock-diary-of-a-broke-nigga-lyrics,2
harassing,kendrick,Walk On By,https://genius.com/Thundercat-walk-on-by-lyrics,2
sakebitakute,kendrick,Poolside Identity,https://genius.com/Nakinyko-poolside-identity-lyrics,2
sting,kendrick,Once Again It’s On,https://genius.com/Kendrick-lamar-once-again-its-on-lyrics,2
saks,kendrick,Black Lip Bastard (Remix),https://genius.com/Ab-soul-black-lip-bastard-remix-lyrics,2
wheelchair,kendrick,Faith,https://genius.com/Kendrick-lamar-faith-lyrics,2
wheel,kendrick,The Heart Part 5,,2
spinal,kendrick,Black Hippy,https://genius.com/Jay-rock-black-hippy-lyrics,2
chills,kendrick,LigHt Years AHead (Sky HigH),https://genius.com/Schoolboy-q-light-years-ahead-sky-high-lyrics,2
nailed,kendrick,peekaboo [Mixed],https://genius.com/Kendrick-lamar-peekaboo-mixed-lyrics,2
feedin,kendrick,F**kin’ Problems (Clean Version),https://genius.com/A-ap-rocky-fkin-problems-clean-version-lyrics,2
happier,kendrick,These Walls (Live on Ellen),https://genius.com/Kendrick-lamar-these-walls-live-on-ellen-lyrics,2
happiness,kendrick,PRIDE.,,2
feedback,kendrick,Rich Spirit and N95 (Live Performance on SNL),https://genius.com/Kendrick-lamar-rich-spirit-and-n95-live-performance-on-snl-lyrics,2
rail,kendrick,Moscato,https://genius.com/Ab-soul-moscato-lyrics,2
raids,kendrick,Project Window,https://genius.com/Punch-project-window-lyrics,2
spirituality,kendrick,Real 92.3 Freestyle,https://genius.com/Kendrick-lamar-real-923-freestyle-lyrics,2
stepper,kendrick,N95,,2
cheesy,kendrick,The Perfect Date,https://genius.com/Kevin-abstract-the-perfect-date-lyrics,2
notepad,kendrick,OnDaSpot Freestyle,https://genius.com/Ab-soul-ondaspot-freestyle-lyrics,2
fiendin,kendrick,Swimming Pools (Black Hippy Remix),https://genius.com/Kendrick-lamar-swimming-pools-black-hippy-remix-lyrics,2
guessed,kendrick,THat Part (Black Hippy Remix),https://genius.com/Schoolboy-q-that-part-black-hippy-remix-lyrics,2
wifi,kendrick,6:16 in LA,,2
guessin,kendrick,Live Again,https://genius.com/Schoolboy-q-live-again-lyrics,2
nature,kendrick,Mother I Sober,,2
rbx,kendrick,Thank You,https://genius.com/Scoe-thank-you-lyrics,2
cheesin,kendrick,​euphoria,,2
notebooks,kendrick,Sett Trippin’,https://genius.com/Kendrick-lamar-sett-trippin-lyrics,2
guerilla,kendrick,Last Real Nigga Alive,https://genius.com/Kendrick-lamar-last-real-nigga-alive-lyrics,2
nature,kendrick,Faith,https://genius.com/Kendrick-lamar-faith-lyrics,2
wiggle,kendrick,Beyoncé Bowl (NFL Halftime Show Performance),https://genius.com/Beyonce-beyonce-bowl-nfl-halftime-show-performance-lyrics,2
allure,kendrick,Keisha’s Song (Her Pain),,2
wicked,kendrick,Hol’ Up,,2
gumps,kendrick,Set Precedent,https://genius.com/Mykestro-set-precedent-lyrics,2
