word,artist,title,url,count
shorts,drake,U My Everything,https://genius.com/Sexyy-red-and-drake-u-my-everything-lyrics,2
drivers,drake,Virginia Beach,,2
minaj,drake,Miss Me,,2
tossing,drake,National Treasure,https://genius.com/Drake-national-treasure-lyrics,2
tranquila,drake,Gently,,2
pilha,drake,Ela É do Tipo (Remix),https://genius.com/Mc-kevin-o-chris-ela-e-do-tipo-remix-lyrics,2
treatin,drake,Too Much,,2
kicking,drake,Say What’s Real,,2
comma,drake,On The Radar Freestyle,https://genius.com/Drake-and-central-cee-on-the-radar-freestyle-lyrics,2
branded,drake,"Kick, Push (Remix)",https://genius.com/Drake-kick-push-remix-lyrics,2
pistons,drake,Shopping Spree,https://genius.com/Drake-shopping-spree-lyrics,2
kinte,drake,Yebba’s Heartbreak,https://genius.com/Drake-and-yebba-yebbas-heartbreak-lyrics,2
buried,drake,Get Along Better,,2
knocked,drake,Laugh Now Cry Later,,2
cottonpickin,drake,Finale,https://genius.com/Young-money-finale-lyrics,2
tremendous,drake,Issa (Single Mix),https://genius.com/21-savage-issa-single-mix-lyrics,2
burp,drake,Bigger Than You,https://genius.com/2-chainz-bigger-than-you-lyrics,2
buss,drake,MÍA (Dom Da Bomb Remix),https://genius.com/Bad-bunny-and-drake-mia-dom-da-bomb-remix-lyrics,2
drum,drake,Used To,,2
knockedoff,drake,Conceited vs Dumbfoundead,https://genius.com/King-of-the-dot-conceited-vs-dumbfoundead-lyrics,2
commas,drake,Sandra’s Rose,,2
dui,drake,DRUNK OFF U,https://genius.com/Moneybagg-yo-and-chris-brown-drunk-off-u-lyrics,2
mirarme,drake,MEET YOUR PADRE,https://genius.com/Partynextdoor-drake-and-chino-pacas-meet-your-padre-lyrics,2
kiddie,drake,Issa,https://genius.com/21-savage-issa-lyrics,2
duke,drake,OVO Sound Radio Episode 57 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-57-tracklist-lyrics,2
kiddin,drake,6PM in New York,,2
badder,drake,Fear Of Heights,,2
blackberry,drake,Say What’s Real,,2
ke,drake,Beautiful Music,https://genius.com/Drake-beautiful-music-lyrics,2
bach,drake,It’s Up,https://genius.com/Drake-young-thug-and-21-savage-its-up-lyrics,2
traitors,drake,Light Up,,2
dug,drake,Fighting Irish Freestyle,https://genius.com/Drake-fighting-irish-freestyle-lyrics,2
sometime,drake,Aston Martin Music (Extended Mix),https://genius.com/Rick-ross-aston-martin-music-extended-mix-lyrics,2
dugout,drake,Schemin’ Up,https://genius.com/Ob-obrien-schemin-up-lyrics,2
pin,drake,Trump Tower,https://genius.com/Drake-and-central-cee-trump-tower-lyrics,2
counseling,drake,I’d Do Anything To Make You Smile,https://genius.com/Jack-harlow-id-do-anything-to-make-you-smile-lyrics,2
tov,drake,Congratulations,https://genius.com/Drake-congratulations-lyrics,2
omarion,drake,OVO Sound Radio Episode 13 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-13-tracklist-lyrics,2
jheeze,drake,No Long Talk,,2
cadillac,drake,Child’s Play,,2
popper,drake,Jumbotron Shit Poppin,,2
uk,drake,Desires (Remix),https://genius.com/Anuel-aa-desires-remix-lyrics,2
shad,drake,OVO Sound Radio Episode 29 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-29-tracklist-lyrics,2
bleed,drake,Deep Pockets,,2
dealer,drake,Tunechi’s Room,https://genius.com/Lil-wayne-tunechis-room-lyrics,2
athletes,drake,Make Things Right,https://genius.com/Drake-make-things-right-lyrics,2
emails,drake,Conceited vs Dumbfoundead,https://genius.com/King-of-the-dot-conceited-vs-dumbfoundead-lyrics,2
uhoh,drake,30 Hours,https://genius.com/Kanye-west-30-hours-lyrics,2
sotto,drake,Pound Cake / Paris Morton Music 2,,2
embassy,drake,Diplomatic Immunity,,2
inviting,drake,Good Night and Good Luck,https://genius.com/Drake-good-night-and-good-luck-lyrics,2
invite,drake,All This Love,https://genius.com/Drake-all-this-love-lyrics,2
dealer,drake,"Two Birds, One Stone",,2
invited,drake,Video Girl,https://genius.com/Drake-video-girl-lyrics,2
invitin,drake,Days in the East,,2
athena,drake,OVO Sound Radio Episode 54 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-54-tracklist-lyrics,2
um,drake,Passionfruit,,2
ultraviolet,drake,Finale,https://genius.com/Young-money-finale-lyrics,2
embarrassin,drake,As We Speak,https://genius.com/Yeat-as-we-speak-lyrics,2
shabba,drake,OVO Sound Radio Episode 49 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-49-tracklist-lyrics,2
poppa,drake,Poppin Bottles,https://genius.com/Ti-poppin-bottles-lyrics,2
atrak,drake,OVO Sound Radio Episode 11 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-11-tracklist-lyrics,2
atown,drake,We In This Bitch 1.5,https://genius.com/Dj-drama-we-in-this-bitch-15-lyrics,2
irving,drake,The Remorse,,2
courtnee,drake,Zodiac Sign,https://genius.com/Drake-zodiac-sign-lyrics,2
bleaching,drake,Be In There (Ton Of Em)*,https://genius.com/Drake-be-in-there-ton-of-em-lyrics,2
suges,drake,100,https://genius.com/The-game-100-lyrics,2
iron,drake,2 Mazza,https://genius.com/Smiley-and-drake-2-mazza-lyrics,2
cm,drake,OVO Sound Radio Episode 58 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-58-tracklist-lyrics,2
courtney,drake,Aston Martin Music (Extended Mix),https://genius.com/Rick-ross-aston-martin-music-extended-mix-lyrics,2
cmdwn,drake,OVO Sound Radio Episode 57 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-57-tracklist-lyrics,2
irony,drake,Fuckin’ Problems (Original),https://genius.com/Kendrick-lamar-fuckin-problems-original-lyrics,2
dealing,drake,From Time (Demo),https://genius.com/Drake-from-time-demo-lyrics,2
pope,drake,What Would Pluto Do,,2
irrational,drake,Know Yourself,https://genius.com/Drake-know-yourself-lyrics,2
umm,drake,Good Girls Go Bad,https://genius.com/The-game-good-girls-go-bad-lyrics,2
atari,drake,Tell Me Why,https://genius.com/Rich-homie-quan-tell-me-why-lyrics,2
eminem,drake,Love My Team,https://genius.com/Meek-mill-love-my-team-lyrics,2
unde,drake,ARIPI RELOADED (Bonus Track),https://genius.com/Oscar-aripi-reloaded-bonus-track-lyrics,2
clubbin,drake,The Motto (Remix),https://genius.com/Drake-the-motto-remix-lyrics,2
emi,drake,OVO Sound Radio Episode 25 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-25-tracklist-lyrics,2
sue,drake,Family Matters,https://genius.com/Drake-family-matters-lyrics,2
unconditional,drake,Chef Curry With The Pot,,2
cage,drake,OVO Sound Radio Episode 54 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-54-tracklist-lyrics,2
porscha,drake,Time,,2
underestimated,drake,Middle of the Ocean,,2
sucking,drake,Fuckin’ Problems (Freestyle),https://genius.com/Trey-songz-fuckin-problems-freestyle-lyrics,2
emmanuel,drake,Conceited vs Dumbfoundead,https://genius.com/King-of-the-dot-conceited-vs-dumbfoundead-lyrics,2
interviews,drake,Hot 97 Freestyle,https://genius.com/Drake-hot-97-freestyle-lyrics,2
sewed,drake,What Would Pluto Do,,2
mommas,drake,I Do (Remix),https://genius.com/Jeezy-i-do-remix-lyrics,2
mommas,drake,Time,,2
emergency,drake,All of the Lights (Remix),https://genius.com/Kanye-west-all-of-the-lights-remix-lyrics,2
br,drake,We Made It Freestyle,,2
atf,drake,Thank Me Now,,2
unaware,drake,The Calm,https://genius.com/Drake-the-calm-lyrics,2
pops,drake,The Resistance,,2
sued,drake,Away From Home,,2
sf,drake,Major Distribution,https://genius.com/Drake-and-21-savage-major-distribution-lyrics,2
courts,drake,All of the Lights,https://genius.com/Kanye-west-all-of-the-lights-lyrics,2
invisible,drake,Whatcha Say,https://genius.com/Mally-mall-whatcha-say-lyrics,2
invented,drake,Light Up,,2
sexin,drake,Way 2 Sexy,,2
offwhy,drake,Conceited vs Dumbfoundead,https://genius.com/King-of-the-dot-conceited-vs-dumbfoundead-lyrics,2
sexiness,drake,Controlla (Leak),https://genius.com/Drake-controlla-leak-lyrics,2
emerge,drake,Beautiful Music,https://genius.com/Drake-beautiful-music-lyrics,2
clue,drake,Charged Up,,2
uncertainty,drake,Can’t Have Everything,,2
elastic,drake,OVO Sound Radio Episode 46 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-46-tracklist-lyrics,2
twotone,drake,Way 2 Sexy,,2
election,drake,Sacrifices,,2
polygraph,drake,Conceited vs Dumbfoundead,https://genius.com/King-of-the-dot-conceited-vs-dumbfoundead-lyrics,2
cabrn,drake,Modo Capone,https://genius.com/Chino-pacas-and-fuerza-regida-modo-capone-lyrics,2
suited,drake,Only You Freestyle,https://genius.com/Headie-one-and-drake-only-you-freestyle-lyrics,2
twoseater,drake,Deuces (Remix),https://genius.com/Chris-brown-deuces-remix-lyrics,2
modeling,drake,Conceited vs Dumbfoundead,https://genius.com/King-of-the-dot-conceited-vs-dumbfoundead-lyrics,2
bracelets,drake,Bigger Than You,https://genius.com/2-chainz-bigger-than-you-lyrics,2
mold,drake,Make Things Right,https://genius.com/Drake-make-things-right-lyrics,2
eleven,drake,Red Button,,2
elevators,drake,Successful (Demo),https://genius.com/Drake-successful-demo-lyrics,2
elevated,drake,Good Night and Good Luck,https://genius.com/Drake-good-night-and-good-luck-lyrics,2
dear,drake,Ice Melts,,2
coaster,drake,Forever,https://genius.com/Drake-kanye-west-lil-wayne-and-eminem-forever-lyrics,2
tyger,drake,Conceited vs Dumbfoundead,https://genius.com/King-of-the-dot-conceited-vs-dumbfoundead-lyrics,2
tygatyga,drake,Finale,https://genius.com/Young-money-finale-lyrics,2
cabs,drake,Digital Girl (Remix 2),https://genius.com/Jamie-foxx-digital-girl-remix-2-lyrics,2
tycoon,drake,Issa,https://genius.com/21-savage-issa-lyrics,2
poncho,drake,Conceited vs Dumbfoundead,https://genius.com/King-of-the-dot-conceited-vs-dumbfoundead-lyrics,2
coats,drake,The Shoe Fits,,2
itchy,drake,Knife Talk,,2
itd,drake,Chef Curry With The Pot,,2
mod,drake,2 Mazza,https://genius.com/Smiley-and-drake-2-mazza-lyrics,2
shape,drake,Girls Want Girls,,2
eighty,drake,On The Radar Freestyle,https://genius.com/Drake-and-central-cee-on-the-radar-freestyle-lyrics,2
eighteen,drake,On The Radar Freestyle,https://genius.com/Drake-and-central-cee-on-the-radar-freestyle-lyrics,2
itching,drake,Good Night and Good Luck,https://genius.com/Drake-good-night-and-good-luck-lyrics,2
eighth,drake,Demons,,2
shane,drake,Having Our Way,https://genius.com/Migos-having-our-way-lyrics,2
ital,drake,OVO Sound Radio Episode 10 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-10-tracklist-lyrics,2
shanell,drake,Finale,https://genius.com/Young-money-finale-lyrics,2
italian,drake,Circo Loco,https://genius.com/Drake-and-21-savage-circo-loco-lyrics,2
twoman,drake,Come Winter,https://genius.com/Drake-come-winter-lyrics,2
eleventh,drake,Wickman,https://genius.com/Nardo-wick-wickman-lyrics,2
mohawke,drake,OVO Sound Radio Episode 12 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-12-tracklist-lyrics,2
suicidal,drake,Buried Alive Interlude,,2
mohammed,drake,Lemon Pepper Freestyle,,2
attatched,drake,Digital Girl (Remix),https://genius.com/Jamie-foxx-digital-girl-remix-lyrics,2
elm,drake,Finale,https://genius.com/Young-money-finale-lyrics,2
elon,drake,The Life Of Pablo Studio Notepad,https://genius.com/Kanye-west-the-life-of-pablo-studio-notepad-annotated,2
attea,drake,Aripi,https://genius.com/Oscar-aripi-lyrics,2
moguls,drake,Yebba’s Heartbreak,https://genius.com/Drake-and-yebba-yebbas-heartbreak-lyrics,2
suicide,drake,I Guess It’s Fuck Me,,2
uchis,drake,OVO Sound Radio Episode 60 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-60-tracklist-lyrics,2
suhsuhsuhsuh,drake,Only You Freestyle,https://genius.com/Headie-one-and-drake-only-you-freestyle-lyrics,2
bleachin,drake,Cheerios,https://genius.com/Drake-cheerios-lyrics,2
attachment,drake,SOD,https://genius.com/Drake-sod-lyrics,2
attachments,drake,Trump Tower,https://genius.com/Drake-and-central-cee-trump-tower-lyrics,2
uglyomarosa,drake,Yebba’s Heartbreak,https://genius.com/Drake-and-yebba-yebbas-heartbreak-lyrics,2
suggestions,drake,Congratulations,https://genius.com/Drake-congratulations-lyrics,2
shaggy,drake,OVO Sound Radio Episode 62 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-62-tracklist-lyrics,2
attacking,drake,In My Business,https://genius.com/Gucci-mane-in-my-business-lyrics,2
ughyou,drake,Made Men,https://genius.com/Rick-ross-made-men-lyrics,2
suhsuhsuh,drake,Only You Freestyle,https://genius.com/Headie-one-and-drake-only-you-freestyle-lyrics,2
coast,drake,Killer,,2
modoggs,drake,Ojuelegba (Remix),https://genius.com/Wizkid-ojuelegba-remix-lyrics,2
modogg,drake,Recognize,https://genius.com/Partynextdoor-recognize-lyrics,2
attendin,drake,4PM in Calabasas,,2
modest,drake,No Guidance,https://genius.com/Chris-brown-no-guidance-lyrics,2
issum,drake,Issa,https://genius.com/21-savage-issa-lyrics,2
shaky,drake,Toosie Slide,,2
modes,drake,2 On / Thotful,https://genius.com/Ob-obrien-2-on-thotful-lyrics,2
tymer,drake,Schemin’ Up,https://genius.com/Ob-obrien-schemin-up-lyrics,2
typin,drake,U With Me?,,2
typo,drake,My New Shit,https://genius.com/Drake-my-new-shit-lyrics,2
uber,drake,Buffalo Freestyle,https://genius.com/Benny-the-butcher-buffalo-freestyle-lyrics,2
uber,drake,Girls Want Girls,,2
poolside,drake,War,https://genius.com/Drake-war-lyrics,2
poolside,drake,Slime You Out,,2
mofuckers,drake,Make Me Proud,,2
elliott,drake,HUNCHO DREAMS,https://genius.com/Quavo-huncho-dreams-lyrics,2
elliot,drake,OVO Sound Radio Episode 61 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-61-tracklist-lyrics,2
pools,drake,Empire,https://genius.com/Drake-empire-lyrics,2
shakes,drake,Forever,https://genius.com/Drake-kanye-west-lil-wayne-and-eminem-forever-lyrics,2
ella,drake,OVO Sound Radio Episode 13 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-13-tracklist-lyrics,2
intervals,drake,A Milli Freestyle,https://genius.com/Drake-a-milli-freestyle-lyrics,2
inima,drake,Aripi,https://genius.com/Oscar-aripi-lyrics,2
potato,drake,In My Business,https://genius.com/Gucci-mane-in-my-business-lyrics,2
initial,drake,Best I Ever Had (Remix),https://genius.com/Nicki-minaj-and-drake-best-i-ever-had-remix-lyrics,2
cloth,drake,6PM in New York,,2
initiation,drake,Buried Alive Interlude,,2
closing,drake,The Grind,https://genius.com/Drake-the-grind-lyrics,2
unlucky,drake,I Do (Remix),https://genius.com/Jeezy-i-do-remix-lyrics,2
offensive,drake,No Friends In The Industry,,2
serve,drake,As We Speak,https://genius.com/Yeat-as-we-speak-lyrics,2
closin,drake,Hot Shit,https://genius.com/Cardi-b-kanye-west-and-lil-durk-hot-shit-lyrics,2
covers,drake,Aston Martin Music (Extended Mix),https://genius.com/Rick-ross-aston-martin-music-extended-mix-lyrics,2
information,drake,Jungle,,2
potion,drake,Final Fantasy,,2
potholes,drake,What’s Next (Demo),https://genius.com/Drake-whats-next-demo-lyrics,2
potholes,drake,What’s Next,,2
assumin,drake,Gold Roses,https://genius.com/Rick-ross-gold-roses-lyrics,2
infrared,drake,All of the Lights (Remix),https://genius.com/Kanye-west-all-of-the-lights-remix-lyrics,2
unraveled,drake,Overdrive,,2
infrastructure,drake,Facts (Charlie Heat Version),https://genius.com/Kanye-west-facts-charlie-heat-version-lyrics,2
unprovoked,drake,Polar Opposites,,2
unprotected,drake,Way 2 Sexy,,2
potential,drake,Madonna (Physical CD Version),https://genius.com/Drake-madonna-physical-cd-version-lyrics,2
inhalin,drake,Pop That,https://genius.com/French-montana-pop-that-lyrics,2
unprepared,drake,Who Told You,https://genius.com/J-hus-who-told-you-lyrics,2
offense,drake,Draft Day,,2
inn,drake,I Can Take Your Girl,https://genius.com/Kidd-kidd-i-can-take-your-girl-lyrics,2
offensive,drake,Do What You Do (Remix),https://genius.com/Drake-do-what-you-do-remix-lyrics,2
unleaded,drake,Jumbotron Shit Poppin,,2
succes,drake,ARIPI RELOADED (Bonus Track),https://genius.com/Oscar-aripi-reloaded-bonus-track-lyrics,2
monkey,drake,Sacrifices,,2
university,drake,All of the Lights,https://genius.com/Kanye-west-all-of-the-lights-lyrics,2
insecure,drake,When To Say When,,2
insecure,drake,Days in the West,https://genius.com/Tinashe-days-in-the-west-lyrics,2
insecurities,drake,Jaded,,2
monique,drake,Weston Road Flows,,2
unleaded,drake,City Is Mine,https://genius.com/Drake-city-is-mine-lyrics,2
bleu,drake,10 Bands,https://genius.com/Drake-10-bands-lyrics,2
postin,drake,Used To,,2
inna,drake,Controlla,,2
unlimited,drake,Conceited vs Dumbfoundead,https://genius.com/King-of-the-dot-conceited-vs-dumbfoundead-lyrics,2
calendar,drake,Both (Remix),https://genius.com/Gucci-mane-both-remix-lyrics,2
succeed,drake,The Remorse,,2
astea,drake,Aripi,https://genius.com/Oscar-aripi-lyrics,2
monmonmoney,drake,Pound Cake / Paris Morton Music 2,,2
asthma,drake,Love My Team,https://genius.com/Meek-mill-love-my-team-lyrics,2
innocent,drake,Faith,https://genius.com/K-os-faith-lyrics,2
unleashy,drake,Jumbotron Shit Poppin,,2
assumin,drake,After Dark,,2
dboy,drake,Lose My Mind (Remix),https://genius.com/Jeezy-lose-my-mind-remix-lyrics,2
assed,drake,Where Were You (Original),https://genius.com/Drake-where-were-you-original-lyrics,2
clones,drake,Rich Flex,https://genius.com/Drake-and-21-savage-rich-flex-lyrics,2
assessin,drake,30 Hours (Reference),https://genius.com/Drake-30-hours-reference-lyrics,2
boydem,drake,Live Up to My Name (Reference),https://genius.com/Drake-live-up-to-my-name-reference-lyrics,2
monthebeat,drake,Only You Freestyle,https://genius.com/Headie-one-and-drake-only-you-freestyle-lyrics,2
submissive,drake,From Time,,2
pourin,drake,Overdose,https://genius.com/Omen-producer-overdose-lyrics,2
montrose,drake,Solid,https://genius.com/Young-stoner-life-young-thug-and-gunna-solid-lyrics,2
californication,drake,Say Something,https://genius.com/Timbaland-say-something-lyrics,2
clone,drake,The Calm,https://genius.com/Drake-the-calm-lyrics,2
india,drake,In The Bible,,2
potions,drake,Lemon (Drake Remix),https://genius.com/Nerd-and-rihanna-lemon-drake-remix-lyrics,2
blicky,drake,RAINING IN HOUSTON,,2
offender,drake,THE HEART PART 6,https://genius.com/Drake-the-heart-part-6-lyrics,2
inflated,drake,Red Button,,2
subtitles,drake,Conceited vs Dumbfoundead,https://genius.com/King-of-the-dot-conceited-vs-dumbfoundead-lyrics,2
serial,drake,Cheerios,https://genius.com/Drake-cheerios-lyrics,2
influence,drake,From Time,,2
subtle,drake,Fighting Irish Freestyle,https://genius.com/Drake-fighting-irish-freestyle-lyrics,2
association,drake,No Friends In The Industry,,2
series,drake,All Night Long,https://genius.com/Bun-b-all-night-long-lyrics,2
influential,drake,WAIT FOR U,https://genius.com/Future-wait-for-u-lyrics,2
info,drake,Thank Me Now,,2
infinite,drake,OVO Sound Radio Episode 46 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-46-tracklist-lyrics,2
offend,drake,Good Night and Good Luck,https://genius.com/Drake-good-night-and-good-luck-lyrics,2
assistant,drake,S.T.R.E.S.S.,https://genius.com/Drake-stress-lyrics,2
infant,drake,Buried Alive Interlude,,2
montano,drake,Don’t Run,https://genius.com/Partynextdoor-dont-run-lyrics,2
serch,drake,Digital Girl (Remix 2),https://genius.com/Jamie-foxx-digital-girl-remix-2-lyrics,2
closely,drake,Club Paradise,,2
poupon,drake,FACTS,https://genius.com/Kanye-west-facts-lyrics,2
serena,drake,Big Rings,https://genius.com/Drake-and-future-big-rings-lyrics,2
monsters,drake,Marvin’s Room,,2
intent,drake,A Scorpio’s Mind,https://genius.com/Drake-a-scorpios-mind-lyrics,2
sevens,drake,8 Out of 10,,2
emotional,drake,Feel Love (Drake Version),https://genius.com/Sean-garrett-feel-love-drake-version-lyrics,2
intentions,drake,All of the Lights (Remix),https://genius.com/Kanye-west-all-of-the-lights-remix-lyrics,2
understood,drake,7am On Bridle Path,,2
intercontinental,drake,Give Ya,https://genius.com/Drake-give-ya-lyrics,2
interest,drake,Trump Tower,https://genius.com/Drake-and-central-cee-trump-tower-lyrics,2
intact,drake,The Remorse,,2
poses,drake,BedRock,https://genius.com/Young-money-bedrock-lyrics,2
integrity,drake,Conceited vs Dumbfoundead,https://genius.com/King-of-the-dot-conceited-vs-dumbfoundead-lyrics,2
deadass,drake,Sweeterman (Remix),https://genius.com/Drake-sweeterman-remix-lyrics,2
undressed,drake,November 18th,,2
intended,drake,0 to 100 / The Catch Up,,2
posed,drake,Every Girl (Single Version),https://genius.com/Young-money-every-girl-single-version-lyrics,2
undiagnosed,drake,Polar Opposites,,2
sevennine,drake,7969 Santa,,2
cousinz,drake,OVO Sound Radio Episode 30 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-30-tracklist-lyrics,2
internet,drake,Love All,,2
interrupt,drake,The Winner,https://genius.com/Drake-the-winner-lyrics,2
interesting,drake,Lemon (Drake Remix),https://genius.com/Nerd-and-rihanna-lemon-drake-remix-lyrics,2
port,drake,Put It Down,https://genius.com/Bun-b-put-it-down-lyrics,2
porschethere,drake,Made Men,https://genius.com/Rick-ross-made-men-lyrics,2
intersection,drake,Digital Girl (Remix),https://genius.com/Jamie-foxx-digital-girl-remix-lyrics,2
suckin,drake,Wickman,https://genius.com/Nardo-wick-wickman-lyrics,2
souls,drake,Emotionless,,2
international,drake,OVO Sound Radio Episode 10 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-10-tracklist-lyrics,2
understanding,drake,Do It Now,https://genius.com/Drake-do-it-now-lyrics,2
understanding,drake,Stay Down,,2
sucker,drake,Poppin Bottles,https://genius.com/Ti-poppin-bottles-lyrics,2
blem,drake,OVO Sound Radio Episode 39 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-39-tracklist-lyrics,2
portrait,drake,Drake’s tattoos,https://genius.com/Drake-drakes-tattoos-lyrics,2
suckers,drake,Fancy,,2
emoji,drake,Fair Trade,,2
portland,drake,OVO Sound Radio Episode 39 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-39-tracklist-lyrics,2
offishall,drake,OVO Sound Radio Episode 17 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-17-tracklist-lyrics,2
intern,drake,No Lie,https://genius.com/2-chainz-no-lie-lyrics,2
portion,drake,All Night Long,https://genius.com/Bun-b-all-night-long-lyrics,2
portion,drake,Miss Me,,2
cloud,drake,OVO Sound Radio Episode 1 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-1-tracklist-annotated,2
soundin,drake,THE HEART PART 6,https://genius.com/Drake-the-heart-part-6-lyrics,2
clouded,drake,Do It All,https://genius.com/Drake-do-it-all-lyrics,2
sessions,drake,On BS,https://genius.com/Drake-and-21-savage-on-bs-lyrics,2
offered,drake,Easy to Please,https://genius.com/Drake-easy-to-please-lyrics,2
calamari,drake,I’m Still,https://genius.com/Dj-khaled-im-still-lyrics,2
calamari,drake,4PM in Calabasas,,2
possession,drake,Survival,,2
inspire,drake,HEATED (Reference),https://genius.com/Drake-heated-reference-lyrics,2
employees,drake,FACTS,https://genius.com/Kanye-west-facts-lyrics,2
universal,drake,IMY2,,2
postcode,drake,Ojuelegba (Remix),https://genius.com/Wizkid-ojuelegba-remix-lyrics,2
emptiness,drake,Ratchet Happy Birthday,,2
offer,drake,After Dark,,2
emptied,drake,Family Matters,https://genius.com/Drake-family-matters-lyrics,2
clothing,drake,On The Radar Freestyle,https://genius.com/Drake-and-central-cee-on-the-radar-freestyle-lyrics,2
moneyyy,drake,Money in the Bank,https://genius.com/Baka-not-nice-money-in-the-bank-lyrics,2
astral,drake,2 Mazza,https://genius.com/Smiley-and-drake-2-mazza-lyrics,2
insides,drake,Unforgettable,,2
possessed,drake,Views,,2
settling,drake,From Time (Demo),https://genius.com/Drake-from-time-demo-lyrics,2
setup,drake,Elevate,,2
instinct,drake,OVO Sound Radio Episode 46 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-46-tracklist-lyrics,2
unfolds,drake,Recognize,https://genius.com/Partynextdoor-recognize-lyrics,2
insta,drake,Trump Tower,https://genius.com/Drake-and-central-cee-trump-tower-lyrics,2
possess,drake,Right Above It,https://genius.com/Lil-wayne-right-above-it-lyrics,2
instagram,drake,You Broke My Heart,,2
moneybagg,drake,OVO Sound Radio Episode 63 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-63-tracklist-lyrics,2
instagram,drake,As We Speak,https://genius.com/Yeat-as-we-speak-lyrics,2
moneyand,drake,Lemon (Drake Remix),https://genius.com/Nerd-and-rihanna-lemon-drake-remix-lyrics,2
settin,drake,Born 2 Be Great,https://genius.com/Lil-tjay-born-2-be-great-lyrics,2
settings,drake,Ojuelegba (Remix),https://genius.com/Wizkid-ojuelegba-remix-lyrics,2
cal,drake,Having Our Way,https://genius.com/Migos-having-our-way-lyrics,2
empire,drake,Fighting Irish Freestyle,https://genius.com/Drake-fighting-irish-freestyle-lyrics,2
instigated,drake,Father Stretch My Hands Pt.&nbsp;1,https://genius.com/Kanye-west-father-stretch-my-hands-pt-1-lyrics,2
earrings,drake,I’d Do Anything To Make You Smile,https://genius.com/Jack-harlow-id-do-anything-to-make-you-smile-lyrics,2
shields,drake,Lemon (Drake Remix),https://genius.com/Nerd-and-rihanna-lemon-drake-remix-lyrics,2
mister,drake,Good Night and Good Luck,https://genius.com/Drake-good-night-and-good-luck-lyrics,2
earrings,drake,Wants and Needs,,2
earring,drake,London Tour Freestyle,https://genius.com/Drake-london-tour-freestyle-lyrics,2
superhero,drake,Yikes,https://genius.com/Kanye-west-yikes-lyrics,2
jobs,drake,30 Hours,https://genius.com/Kanye-west-30-hours-lyrics,2
award,drake,Diplomatic Immunity,,2
decided,drake,Let’s Call It Off,,2
jizzle,drake,Lose My Mind (Remix),https://genius.com/Jeezy-lose-my-mind-remix-lyrics,2
jjjjust,drake,Live Up to My Name,https://genius.com/Baka-not-nice-live-up-to-my-name-lyrics,2
coleman,drake,Conceited vs Dumbfoundead,https://genius.com/King-of-the-dot-conceited-vs-dumbfoundead-lyrics,2
buttons,drake,What Would Pluto Do,,2
songz,drake,Time,,2
jojo,drake,OVO Sound Radio Episode 8 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-8-tracklist-lyrics,2
earned,drake,The Search,https://genius.com/Drake-the-search-lyrics,2
truthful,drake,Weston Road Flows,,2
awe,drake,Money in the Grave,https://genius.com/Drake-money-in-the-grave-lyrics,2
mistake,drake,First Person Shooter,,2
supermodel,drake,Signs,,2
shifts,drake,Tuesday (Remix),https://genius.com/Ilovemakonnen-tuesday-remix-lyrics,2
earner,drake,KMT,,2
mistaken,drake,Know Bout Me,https://genius.com/Timbaland-know-bout-me-lyrics,2
collapsed,drake,Splash Brothers,https://genius.com/French-montana-rick-ross-and-lil-wayne-splash-brothers-lyrics,2
johnnys,drake,2 Mazza,https://genius.com/Smiley-and-drake-2-mazza-lyrics,2
ehhh,drake,Lemon (Drake Remix),https://genius.com/Nerd-and-rihanna-lemon-drake-remix-lyrics,2
easin,drake,Push Ups,,2
shells,drake,Light Up,,2
ojos,drake,MEET YOUR PADRE,https://genius.com/Partynextdoor-drake-and-chino-pacas-meet-your-padre-lyrics,2
sunsets,drake,Flight’s Booked,,2
buyers,drake,Beautiful Music,https://genius.com/Drake-beautiful-music-lyrics,2
