id,label,artist,avg_sentiment_score,anger_score,disgust_score,fear_score,joy_score,neutral_score,sadness_score,surprise_score
"drake - You Know, You Know","You Know, You Know",drake,-0.20325725643835618,0.11861443938687441,0.10513363751799681,0.032277775437201076,0.11083270168077029,0.4575383429007273,0.07640345057325866,0.09919965159537088
drake - You Only Live Twice,You Only Live Twice,drake,-0.31424040871428566,0.1564866107921781,0.16803953596390778,0.05620694017935806,0.08466109236303179,0.3803295268544129,0.053458261463258896,0.10081803217264154
drake - Young Harleezy,Young Harleezy,drake,0.1746100619117647,0.06631345167646509,0.1120276591939139,0.041662205782759996,0.08079144390477959,0.5313735340091893,0.05795264112941149,0.10987905859399363
drake - You’re Mines Still (Remix),You’re Mines Still (Remix),drake,-0.3891008563333333,0.22663481126849847,0.09800168157089498,0.0471768833250583,0.04991659242174739,0.4045288215080897,0.11703303294101104,0.05670819607136457
drake - Yves Slatt Laurent,Yves Slatt Laurent,drake,-0.543311965,0.08949753587049512,0.10405444349585605,0.0428286541507325,0.041528207874348855,0.3479769724336537,0.0690750315658409,0.30503915085203265
drake - Zodiac Sign,Zodiac Sign,drake,0.018762179787234042,0.16388225279243143,0.11096054550379193,0.03656702888312131,0.0907017332823709,0.4261788315080265,0.08026452235223602,0.09144508768804366
drake - act ii: date @ 8 (remix),act ii: date @ 8 (remix),drake,-0.14562769537037037,0.2648173910695024,0.10654077651970845,0.036873658616699376,0.10212251305886265,0.3345214498522519,0.07390713841757836,0.08121707111476331
drake - ​u.,​u.,drake,0.1189003816,0.12187226393260059,0.040783997587859604,0.03257351889275009,0.11944193639326835,0.4201982130110264,0.24184881012886764,0.02328126946464175
kendrick - 100,100,kendrick,0.107545908,0.1228695741621777,0.09220092085112502,0.12349865487388641,0.061891806487983515,0.40625413635279983,0.09096499490551646,0.10231990459142248
kendrick - 100 Favors,100 Favors,kendrick,0.286593647654321,0.1288408913655367,0.0903937136639415,0.015915190950495914,0.10129219410584568,0.4816161616716856,0.07464578370333726,0.10729607714363082
kendrick - 100 Yard Dash,100 Yard Dash,kendrick,-0.12403979935897436,0.2300891211817566,0.09003324406997608,0.07251861681549758,0.04491143409932888,0.4477312928423859,0.0570095468891593,0.057706747647339005
kendrick - 16,16,kendrick,-0.375208366875,0.23289943245132838,0.09318395946077841,0.02420163945013575,0.007330415382360356,0.4259352129593026,0.17064807572751303,0.04580127524968699
kendrick - 2011 BET Hip Hop Awards - Indie Meets Mainstream Cypher,2011 BET Hip Hop Awards - Indie Meets Mainstream Cypher,kendrick,-0.19848271277777776,0.1613050091765924,0.08726980336100998,0.061655655910403215,0.08642916846826358,0.44402101698667845,0.05416850061155851,0.10515083808762328
kendrick - 2012 BET Hip Hop Awards - Cypher 5,2012 BET Hip Hop Awards - Cypher 5,kendrick,-0.032489590725806455,0.23365545479182692,0.08605211091719774,0.04902213392168985,0.03930755214265265,0.4634742244980448,0.04481675719838555,0.08367176966801762
kendrick - 2013 BET Hip Hop Awards - TDE Cypher,2013 BET Hip Hop Awards - TDE Cypher,kendrick,-0.14945346849673202,0.2148327547044864,0.14202421392904577,0.07390049016795548,0.05924225636427682,0.3782316794043735,0.05061040582512714,0.08115820347649509
kendrick - 2013 Yeezus Tour Dates,2013 Yeezus Tour Dates,kendrick,0.9898373344444444,0.02480844487608578,0.005590623951758452,0.022708822401775068,0.050004203631370106,0.6122625326668775,0.07904161145496696,0.20558377603689826
kendrick - 2DopeBoyz Freestyle,2DopeBoyz Freestyle,kendrick,0.09761817050847459,0.12701763846453717,0.13589977703088793,0.023247554464170938,0.06067090421240235,0.5103761359449412,0.07851282862346552,0.06427514765380041
kendrick - 2Nite,2Nite,kendrick,0.043862524084507054,0.18703334549651804,0.157950742507983,0.10390147384138065,0.02449960255352644,0.4365580632338221,0.041356572477986436,0.048700208849483444
kendrick - 3 Minutes of Watts,3 Minutes of Watts,kendrick,-0.004035141692307691,0.11587974960700821,0.10657702636582629,0.12082724537198929,0.04779279467542292,0.4967010429558846,0.05503604937201503,0.057186097114418515
kendrick - 30 For 30,30 For 30,kendrick,0.027696026603773585,0.16771734397164278,0.12593504214738402,0.02612563233629287,0.12653602780565562,0.4269069105492167,0.07815938468205404,0.048619640787914
kendrick - 30 For 30 (AI Reference Snippet),30 For 30 (AI Reference Snippet),kendrick,0.02774236375,0.17108942624430967,0.1419161790815581,0.031161886772939098,0.11866834589974519,0.40869219790744993,0.09862892125966023,0.02984302721909309
kendrick - 30 For 30 (Demo),30 For 30 (Demo),kendrick,-0.49642922749999996,0.17950720060616726,0.12702028214698655,0.025896488426951636,0.04219554156588851,0.23671492247376585,0.3063017838285304,0.08236378539004358
kendrick - 5200,5200,kendrick,-0.44150383675000004,0.21083119501126926,0.1838495411589974,0.021506313524150705,0.04119981138064753,0.4403831831761636,0.06039117286854885,0.041838784288847776
kendrick - 6'7' Freestyle,6'7' Freestyle,kendrick,-0.023516678214285717,0.1933877876713051,0.13908422190884479,0.06408542166658052,0.05500748770940668,0.4189323222796832,0.06525989606355623,0.06424287042214664
kendrick - 6:16 in LA,6:16 in LA,kendrick,0.08076937476190477,0.1116713557303661,0.09313903209782896,0.0719733308411262,0.05644143194455412,0.5008886853779947,0.07323216536961906,0.09265399257290276
kendrick - 6:16 in LA (Live at Kia Forum),6:16 in LA (Live at Kia Forum),kendrick,0.434852309375,0.08987874325248409,0.11018357678403841,0.07150533125604848,0.0536764816170034,0.502117913973052,0.0696618270303588,0.10297612330759871
kendrick - A Little Appalled,A Little Appalled,kendrick,-0.47123650319444443,0.2133130185813772,0.2149245949662549,0.05691649380282287,0.03160418141406904,0.30975930306724164,0.09758929896634067,0.07589311420775222
kendrick - A Milli (Freestyle),A Milli (Freestyle),kendrick,-0.2793159817241379,0.1895692543696676,0.10685018656357861,0.06799968416453335,0.05516197681447069,0.4682712481068126,0.042951832509374774,0.06919581885048151
kendrick - A New Day,A New Day,kendrick,0.29005285,0.2598406436223098,0.21067965304588568,0.02252715394270655,0.1276658336316947,0.16071731221916916,0.09100696638993477,0.12756242983125365
kendrick - A Song 4 Buffy (Freestyle),A Song 4 Buffy (Freestyle),kendrick,-0.37121007375,0.2724299938806022,0.16924255990306844,0.03195483327484297,0.0952123177242659,0.33519389677773387,0.021481904084794168,0.0744844867343393
kendrick - A.D.H.D,A.D.H.D,kendrick,-0.14850035094117647,0.15321011200875917,0.11431753089761026,0.037329906014287255,0.03443776936379859,0.4910614703014931,0.0724733203896047,0.09716990303029029
kendrick - A1 Everything,A1 Everything,kendrick,0.05557769181818182,0.1899684092537923,0.08685206430752503,0.02779941459355702,0.07220996599750251,0.49652005730366167,0.04093720132315696,0.085712878617712
kendrick - AMERICA HAS A PROBLEM (Remix),AMERICA HAS A PROBLEM (Remix),kendrick,0.1523284568478261,0.11237053982609799,0.0968745337930791,0.043118665831254586,0.0709234709464236,0.5265568277100101,0.06498229821496032,0.08517366667713398
kendrick - AYO,AYO,kendrick,0.043587463362831855,0.1103434120675763,0.0957793766978831,0.061521521130725024,0.04788020238294715,0.5321746417444891,0.04605588103454984,0.10624495804499404
kendrick - Ab-Soul’s Outro,Ab-Soul’s Outro,kendrick,-0.09451389628318584,0.1497700507670179,0.09716010002720173,0.0754524158392167,0.026513138678814933,0.49563116794328443,0.0761540881028415,0.07931903237270896
kendrick - Abortion Money,Abortion Money,kendrick,-0.1746920706818182,0.11184483564614886,0.0895716285002973,0.07339554823821258,0.1020558572305493,0.44700395205026405,0.11500664851866362,0.06112152490029319
kendrick - Act Tuff,Act Tuff,kendrick,0.055965151250000005,0.2135672376073974,0.12813985328345245,0.07213603283829187,0.03304416812655589,0.449522027328688,0.047257672236203946,0.05633301939815277
kendrick - Afterglow (Outro),Afterglow (Outro),kendrick,0.12558259953125,0.07577106535245544,0.06539897852417194,0.07429886901081768,0.06602646566534527,0.558703321381472,0.06778273114468898,0.0920185669092461
kendrick - Ain’t That Funkin Kinda Hard On You? (We Ain’t Never Gonna Stop Remix),Ain’t That Funkin Kinda Hard On You? (We Ain’t Never Gonna Stop Remix),kendrick,0.15560257392156862,0.1090277558918494,0.12264532116287401,0.06351898295928117,0.08193081199401511,0.43376775796972583,0.10928465900988331,0.0798247139238953
kendrick - Alien Girl (Today With Her),Alien Girl (Today With Her),kendrick,0.19812075145161293,0.16851588550038754,0.08139553317056604,0.06698626906689882,0.07443610898729769,0.45622111403293186,0.042395710073892104,0.11004936758564
kendrick - All Day,All Day,kendrick,0.05460685505617978,0.20129780049613683,0.13391067768352918,0.06264546631019181,0.05957917122986539,0.3652911508100086,0.062087998987081304,0.11518773043873518
kendrick - All Day (2 Chainz Version),All Day (2 Chainz Version),kendrick,0.11888474201834863,0.22032416455122988,0.17195207778142266,0.06582837576503699,0.04597132527504385,0.357281711990646,0.05825231399028259,0.08039002079482467
kendrick - All Day (Kendrick Lamar Reference),All Day (Kendrick Lamar Reference),kendrick,0.18591671291139242,0.20187892199529306,0.126099543884703,0.0687523582976759,0.05797624712385516,0.34968223183451197,0.0737731457463925,0.12183755407068592
kendrick - All My Life (In the Ghetto) [Original],All My Life (In the Ghetto) [Original],kendrick,0.11819140188405797,0.13802086403660904,0.12408183416203199,0.0872523547723835,0.06075068428923465,0.3778442944184054,0.13673131590358154,0.07531865500757277
kendrick - All The Stars,All The Stars,kendrick,0.6054378917647059,0.043997977161779965,0.029139905816455338,0.20597365879460564,0.06321766111296688,0.492150505913385,0.07995600554197292,0.08556431695344102
kendrick - All The Stars (Album Version),All The Stars (Album Version),kendrick,0.24464442071428572,0.14957157100018642,0.08210993108306341,0.20609695788568513,0.08814579434069202,0.31592078891948666,0.07395749438936551,0.0841974578797817
kendrick - All The Stars (Demo),All The Stars (Demo),kendrick,0.48706629036363636,0.11358589754355221,0.07553778893991622,0.19628085534892634,0.04713809923480514,0.44087823883376337,0.031463487069545784,0.09511565516533493
kendrick - All the Stars (Apple Music Live),All the Stars (Apple Music Live),kendrick,0.6450187810344827,0.06968665929061581,0.03155035571323638,0.2525778652192896,0.1383859118494879,0.31860066683770255,0.0997198033788851,0.08947872955769552
kendrick - Alright,Alright,kendrick,-0.08813294052631579,0.22721079982032896,0.14104784788980487,0.08931281280728347,0.08026785369025,0.27273454413087544,0.1217334988551508,0.06769263442838559
kendrick - Alright (BET Version),Alright (BET Version),kendrick,0.07082485226804124,0.18570154379169962,0.10660960104738923,0.0541152394371894,0.10058982149318586,0.38362146714298995,0.09305623000410869,0.07630609343015612
kendrick - Alright (Music Video),Alright (Music Video),kendrick,0.007028996160000005,0.22270215609297153,0.13601051785890006,0.09002369135245676,0.08426929938979442,0.27019265750981863,0.11922514753043648,0.07757652567932377
kendrick - American Dream,American Dream,kendrick,0.19051502467532466,0.15267677378066655,0.09329020953963979,0.05491276851450028,0.10972033535257315,0.47144765085117385,0.05381004021249029,0.06414221551468857
kendrick - American Soul,American Soul,kendrick,0.3850381147457627,0.07567216596424071,0.0754208283822478,0.04272885400588792,0.07874154598823098,0.5409303218820842,0.09696711038665493,0.08953916710027947
kendrick - Another Nigga  (To Pimp a Butterfly),Another Nigga  (To Pimp a Butterfly),kendrick,0.0012935659090909152,0.15757423364133993,0.13172761676303868,0.13683469141092655,0.028298088911634985,0.38855042692210356,0.13320897480430585,0.023805972289251617
kendrick - Artist Archive: Kendrick Lamar,Artist Archive: Kendrick Lamar,kendrick,0.3641992757894737,0.011923766266064385,0.00851123184455848,0.031146980411569106,0.09706412069499488,0.7232396924181989,0.04871608539925589,0.07939813501740751
kendrick - Auntie Diaries,Auntie Diaries,kendrick,0.17221196128440366,0.12010621452926219,0.15391060640104112,0.030611525902763777,0.08164186969264875,0.4449582995436744,0.046565615705539076,0.12220586852038087
kendrick - Average Joe,Average Joe,kendrick,-0.3540683574666667,0.156515505441154,0.10224830503265059,0.07385000190231944,0.024781133448705032,0.4612049034330994,0.05910459125880147,0.12229557385047272
kendrick - B-Boyz,B-Boyz,kendrick,0.12881578096385543,0.20627587139943093,0.11166635283173608,0.029416503756747432,0.0724571128095309,0.42374833830609826,0.07008344460985652,0.08635237382750124
kendrick - BET BackRoom Freestyle,BET BackRoom Freestyle,kendrick,-0.26162823125,0.20561565850706146,0.2112993943931845,0.11223938143787864,0.07417821228348956,0.27457440351524076,0.06105750982533204,0.06103545244938379
kendrick - BITCH,BITCH,kendrick,0.030367393103448277,0.31804686252311426,0.08728315926761758,0.05150755984780919,0.0763294065067405,0.22520875081890954,0.15646652365906225,0.08515773719275666
kendrick - BLOOD.,BLOOD.,kendrick,-0.3164224473076923,0.13211786598325342,0.187994421316454,0.04334830559897591,0.03698447201168159,0.4567464969765681,0.09126461510403222,0.05154380714520807
kendrick - Back In The Day,Back In The Day,kendrick,0.05030927229166667,0.12699377844789217,0.1673407599094692,0.04798072765424871,0.07741177111408125,0.4282229351714098,0.05122401647774188,0.10082601560134204
kendrick - Back In Traffic,Back In Traffic,kendrick,-0.053781115614035084,0.12064843681199766,0.1394448402100814,0.031012834407176712,0.042456382948888836,0.5040703792647835,0.09570588639594217,0.06666124483423402
kendrick - BackBreaker Taker,BackBreaker Taker,kendrick,-0.17424526,0.19743074202139313,0.058927750921454886,0.019338173510763612,0.022694364960851296,0.4950872677025096,0.1123693315312266,0.09415235831241665
kendrick - Backseat Freestyle,Backseat Freestyle,kendrick,0.008422665714285717,0.3089398421228878,0.1575286506549529,0.04956991408788965,0.035146214363593845,0.22941619185139497,0.05321721757747346,0.16618196938800373
kendrick - Backseat Freestyle (Mixed) [Halloween I],Backseat Freestyle (Mixed) [Halloween I],kendrick,-0.3427557138888889,0.42199574368229753,0.1718417874039409,0.025480143544781505,0.013945032745444464,0.24749387430104733,0.05332000732434805,0.06592341863951227
kendrick - Backseat XE3 (Kendrick Lamar X Whethan),Backseat XE3 (Kendrick Lamar X Whethan),kendrick,-0.18432193650793652,0.3526011340408807,0.15558845216282716,0.046260558798657835,0.03487728528737544,0.24963623430165977,0.07747453944351046,0.08356180879479595
kendrick - Backwards,Backwards,kendrick,-0.10903677555555555,0.23209296351091727,0.07817113810063646,0.09565153702084592,0.07087612814567461,0.3616516856269704,0.1126972423219639,0.04885931851652756
kendrick - Bad Blood (Remix),Bad Blood (Remix),kendrick,-0.5485211125373134,0.1590288227090417,0.22259379765748585,0.0469827475999273,0.044298081724807134,0.34472106389506757,0.10186806073718101,0.08050742671727686
kendrick - Bad Blood (Remix) (Taylor’s Version),Bad Blood (Remix) (Taylor’s Version),kendrick,-0.5428198137878788,0.13232248233786467,0.209438827675485,0.040164132256794556,0.09325844664867455,0.3456595783742765,0.10156451902620378,0.07759201702499532
kendrick - Ball Game,Ball Game,kendrick,-0.077081146,0.20831293426454064,0.10612450688611713,0.017365485650952864,0.05920218477956944,0.48667096354067324,0.04094645284581924,0.08137747416505586
kendrick - Ballin’,Ballin’,kendrick,0.10261600356164384,0.0688673599387123,0.07616317595916551,0.03918042100650216,0.12834371821572108,0.46820699173497826,0.13580974387579073,0.08342860050958717
kendrick - Bang Bang,Bang Bang,kendrick,-0.49180355641791046,0.27542039529601137,0.11794523042001158,0.044988397797291586,0.0911404506942785,0.2532152828079328,0.04485783940042128,0.17243237003211428
kendrick - Barbed Wire,Barbed Wire,kendrick,-0.1854678203125,0.14309306997165547,0.12071426938928194,0.05342609120877261,0.09321056458247762,0.42697610091029975,0.09061071383863838,0.07196918709329714
kendrick - Basquet,Basquet,kendrick,0.1292208477631579,0.26555966278293025,0.12682750969083584,0.051419426705443104,0.08856411224635509,0.34070810004701146,0.077373455134588,0.04954773466115028
kendrick - Beat a Rapper Down,Beat a Rapper Down,kendrick,-0.36359820795454545,0.35856206976247695,0.11141088723723604,0.07385940260560755,0.02606920686230291,0.3325506265709092,0.05418775730967433,0.04336004284877241
kendrick - Before He Was Famous Freestyle (Nickerson Gardens Cypha),Before He Was Famous Freestyle (Nickerson Gardens Cypha),kendrick,-0.36389407078431374,0.14558183261211594,0.10839847191784746,0.04743398557754923,0.02255165342734574,0.49022835841877205,0.091246526282025,0.09455918481883899
kendrick - Before I Commit Suicide,Before I Commit Suicide,kendrick,-0.26288483471428575,0.16311549015143614,0.10716857215822004,0.09345881677457195,0.0379506454428857,0.3881682802257793,0.16471916521633304,0.045419028097031855
kendrick - Bend Ya (Official),Bend Ya (Official),kendrick,-0.13359371204545456,0.13945047908187416,0.1143462253332307,0.062257390315856066,0.030232795682174775,0.4683500465974,0.06568194841913112,0.11968110698878508
kendrick - Bend Ya (Remix),Bend Ya (Remix),kendrick,0.07109378975,0.13868137455428947,0.10771357927878848,0.06650317537714723,0.028954894866910712,0.4563128100737231,0.07725533359625839,0.12457883085444332
kendrick - Best Rapper Under 25,Best Rapper Under 25,kendrick,-0.08799026746031745,0.18696079038855956,0.1209572154736619,0.0871530044629859,0.11013050599759144,0.33330984084704324,0.08817961239182046,0.07330901615436199
kendrick - Beyoncé,Beyoncé,kendrick,0.25803955098765435,0.13475275796228717,0.08982335106630655,0.06449883003621415,0.1097486682572505,0.39428978846810847,0.07335141661467694,0.1335351839402897
kendrick - Beyoncé Bowl (NFL Halftime Show Performance),Beyoncé Bowl (NFL Halftime Show Performance),kendrick,0.2558251300448431,0.10703136059017054,0.08311246940813903,0.07538585660894576,0.10435307814009825,0.4463406957460425,0.09808343421822334,0.08569310502892548
kendrick - Big Boy’s Neigborhood Freestyle,Big Boy’s Neigborhood Freestyle,kendrick,-0.1658049825663717,0.2211750408725203,0.12168289881108933,0.0709426444924263,0.032145897988683246,0.43952697255253065,0.04065833438859539,0.07386820787044682
kendrick - Big Boy’s Neighborhood Freestyle 2014,Big Boy’s Neighborhood Freestyle 2014,kendrick,0.149708663836478,0.1385527595272873,0.083943958200936,0.04996841119378274,0.0783656409292909,0.493197228255793,0.04678425106802751,0.1091877547189382
kendrick - Big Guns,Big Guns,kendrick,-0.23035173982758622,0.15930076591381478,0.1506439195062708,0.06627203515481905,0.015256058238045232,0.49022970581427217,0.07283094834841398,0.04546657860768826
kendrick - Big Heart,Big Heart,kendrick,0.2806234851282052,0.11193990277556268,0.15630373731255529,0.09818690628983458,0.07074708399028537,0.4411611796046297,0.07313065694119682,0.04853053590079813
kendrick - Big Shot,Big Shot,kendrick,0.3053554648333333,0.11913958183334515,0.12207463090308006,0.021715056224881315,0.05571513153263363,0.5294436333390574,0.06598760610213499,0.0859243802609853
kendrick - Biggie,Biggie,kendrick,-0.006624306760563378,0.20073356498754252,0.15189220604296558,0.1416961634728375,0.021015465956404234,0.3811520098275702,0.04042659497583727,0.06308399751933261
kendrick - Bitch Face,Bitch Face,kendrick,-0.16572145337837837,0.31435875684916464,0.22180237686985194,0.030119173269643314,0.0415731934323982,0.28310571370545673,0.06165874156647837,0.04738204435892146
kendrick - Bitch I’m In the Club,Bitch I’m In the Club,kendrick,0.23618201545454548,0.16004777499051254,0.16789767829785968,0.028494213794527358,0.0808550719425759,0.4352209016257389,0.041257588167420804,0.08622676744972435
kendrick - Bitch Like Me (Intro),Bitch Like Me (Intro),kendrick,0.2144775961111111,0.2934214224418004,0.1144251039303425,0.09514389621714747,0.024634077459470216,0.34974651048994726,0.07110266320200426,0.051526326595598575
"kendrick - Bitch, Don’t Kill My Vibe","Bitch, Don’t Kill My Vibe",kendrick,0.030367393103448277,0.31804686252311426,0.08728315926761758,0.05150755984780919,0.0763294065067405,0.22520875081890954,0.15646652365906225,0.08515773719275666
"kendrick - Bitch, Don’t Kill My Vibe (International Remix)","Bitch, Don’t Kill My Vibe (International Remix)",kendrick,0.06957805583333333,0.3268851142493076,0.09231800307142765,0.06195772982790086,0.067927234596157,0.2325631311950495,0.11525971176923204,0.10308908211438735
"kendrick - Bitch, Don’t Kill My Vibe (Original Version)","Bitch, Don’t Kill My Vibe (Original Version)",kendrick,0.0755986050617284,0.32411436475295985,0.08668530595569326,0.049654715442972466,0.07106887774806421,0.23669731560059715,0.14304812100750425,0.08873130371549771
"kendrick - Bitch, Don’t Kill My Vibe (Remix)","Bitch, Don’t Kill My Vibe (Remix)",kendrick,0.030367393103448277,0.31804686252311426,0.08728315926761758,0.05150755984780919,0.0763294065067405,0.22520875081890954,0.15646652365906225,0.08515773719275666
"kendrick - Bitch, Don’t Kill My Vibe - Edited Version","Bitch, Don’t Kill My Vibe - Edited Version",kendrick,0.11640272442105262,0.24008156521196816,0.08238835277673048,0.1000764044344817,0.06581941246067317,0.28460722015190276,0.1411442758417443,0.08588278537346535
kendrick - Black Ambition,Black Ambition,kendrick,-0.17721258049382715,0.11158138819981683,0.14976737107276727,0.03976480608351846,0.043519798799900776,0.42630791341035085,0.07869859917497511,0.15036011029632734
kendrick - Black Ambition (Switch It Up),Black Ambition (Switch It Up),kendrick,-0.24355589977272726,0.1146050912476229,0.14934517062184482,0.012198688589375083,0.04232854628406291,0.5149497138971294,0.1042411590037359,0.0623316280781926
kendrick - Black Boy Fly,Black Boy Fly,kendrick,-0.23932086885057474,0.14422629768933412,0.09334556540359214,0.08173083074540752,0.04571807490937385,0.475735019341154,0.0795907918524382,0.07965341868312574
kendrick - Black Friday,Black Friday,kendrick,0.049836901910112356,0.20339848797145724,0.10433942826564178,0.07129794218854743,0.09771307468416919,0.35997843501168525,0.07238253598295023,0.0908900980217633
kendrick - Black Hippy,Black Hippy,kendrick,-0.12435289699999999,0.23988279258483086,0.13491574770887377,0.056962260731961534,0.0621771226113196,0.3401594991213642,0.037957833972177425,0.12794474714391976
kendrick - Black Hippy Freestyle,Black Hippy Freestyle,kendrick,-0.21118719374999997,0.13108620726270598,0.1338772405928466,0.09198865678433014,0.05339784823178581,0.45103930233744904,0.0786597115724968,0.0599510370016408
kendrick - Black Lip Bastard (Remix),Black Lip Bastard (Remix),kendrick,-0.13770604243902437,0.2163935138075423,0.1293674883957028,0.05485523792695461,0.04274338229731615,0.4494836382772319,0.05454444801775598,0.05261229145353868
kendrick - Black Panther,Black Panther,kendrick,0.39071555888888887,0.16480061493348325,0.08674856242174019,0.016084403861896093,0.10693951630997209,0.5138869653973315,0.04810994444414968,0.06342999026916606
kendrick - Black THougHts,Black THougHts,kendrick,-0.18087738273972603,0.1882975453842584,0.16099390363933083,0.02694149108361193,0.04181191746754669,0.4650520707340273,0.056781045888384694,0.060122036665346275
kendrick - Blame God,Blame God,kendrick,0.1458549127586207,0.1441153612351794,0.08440471935653304,0.06884551284856148,0.07429384672612847,0.4677454913142084,0.06380754343940519,0.09678753403727304
kendrick - Bless Up,Bless Up,kendrick,0.018284246557377055,0.2485929223304217,0.08883192848612657,0.02602936920173628,0.21124668368596397,0.2192422889638692,0.17164139152641908,0.034415412906053454
kendrick - Bless Up (Complete),Bless Up (Complete),kendrick,-0.12317187421875,0.18477372432062109,0.08245960540079973,0.03787041811278863,0.10850934529480578,0.36207846936122223,0.16141751540635593,0.06289092673978298
kendrick - Blessed My,Blessed My,kendrick,0.1978997430927835,0.23302955232373407,0.13945081408769272,0.044610099987002015,0.05739719587853461,0.3906360691792533,0.08171333273339858,0.0531629259990931
kendrick - Blood Sport (Freestyle),Blood Sport (Freestyle),kendrick,0.047943579651162783,0.11565758975704608,0.08582161362743174,0.062195496621127416,0.06678864617593755,0.5516596681784925,0.051116374809955484,0.06676060758222452
kendrick - Bloody Hands,Bloody Hands,kendrick,0.1858345534375,0.16819829095038583,0.12631409023015291,0.0200096134722116,0.04832146042463131,0.5485173068009317,0.041464729714789386,0.04717448886367487
kendrick - Bloody Hands (Demo),Bloody Hands (Demo),kendrick,0.051354860263157893,0.12574456999764627,0.16401014865474084,0.02840427151807629,0.06160526620346656,0.5119449502151263,0.05673013108561889,0.05156064652347638
kendrick - Bloody Waters,Bloody Waters,kendrick,-0.05357144931034483,0.159002087509859,0.11554744329849446,0.06691914963824991,0.041757537084149865,0.4758168875143446,0.06470967820128315,0.07624721545565484
kendrick - Bloom / Prayers Up,Bloom / Prayers Up,kendrick,0.3873828920754717,0.1552348460843962,0.06746093922444037,0.013149150181012528,0.12354643890779145,0.45415227199500463,0.08580489182967758,0.1006514706807035
kendrick - Blow My High (Members Only),Blow My High (Members Only),kendrick,-0.405560281875,0.2403971481544431,0.11337783853014112,0.032825257172589724,0.07402443899627538,0.4260546241130214,0.04736128508375255,0.06595939871476726
kendrick - Blow Them Horns,Blow Them Horns,kendrick,-0.07583714852272727,0.19829727727218674,0.0759614776510385,0.09875650995077603,0.04351661552870853,0.3857266488273374,0.06480989617094478,0.1329315775411404
kendrick - Blow Them Horns II,Blow Them Horns II,kendrick,0.32444501914285717,0.08442660951321676,0.062411819937239765,0.028766722305278648,0.10346390218806582,0.5504272605425545,0.03803440252252451,0.13246927347167256
kendrick - Bodies,Bodies,kendrick,0.11891941360000001,0.1784905171021819,0.07665090452879662,0.02315771968569602,0.07001777209807183,0.5585703185200691,0.03407076403498644,0.059041996384039466
kendrick - Bonnaroo Freestyle (2015),Bonnaroo Freestyle (2015),kendrick,0.371854113125,0.12323211086186343,0.06863147968761037,0.054471521949380944,0.15347268620280372,0.46587483838084154,0.06609742778528012,0.06821993602352446
kendrick - Bring The Pain Freestyle (On Cosmic Kev Show),Bring The Pain Freestyle (On Cosmic Kev Show),kendrick,-0.4167198005,0.1947634597215801,0.17631259716465134,0.06037257055926597,0.042240755232050974,0.3929983183275908,0.052238597869873005,0.08107370010286098
kendrick - Broke My Heart,Broke My Heart,kendrick,-0.4566370983333334,0.21124247572637003,0.14049122018817187,0.08697782422677841,0.03498726086399979,0.1936669067799812,0.23503280075480384,0.0976015132546308
"kendrick - Buried Alive Interlude, Pt. 2","Buried Alive Interlude, Pt. 2",kendrick,-0.5045694179166667,0.16362301803504423,0.1579399755670844,0.034257780391878094,0.05142710223056681,0.4101689930539578,0.10304702344971395,0.07953612659669787
kendrick - Burn,Burn,kendrick,-0.17391472461538462,0.3327817502312171,0.131266410737179,0.014942897074760304,0.048581447944833066,0.37938169963084734,0.03743243730889677,0.055613357737923044
kendrick - Butterfly,Butterfly,kendrick,0.07548519888888888,0.11529670467522612,0.07797788156851845,0.11115042005096455,0.07645544988271362,0.48122467026890564,0.06478015649460114,0.07311471340707842
kendrick - Buy the World,Buy the World,kendrick,0.14026103085365854,0.21133320619318086,0.13347072426439827,0.026447150742680517,0.14165440586568762,0.3928168775491053,0.04883423880901092,0.04544341379901526
kendrick - By Any Means,By Any Means,kendrick,-0.43860375471698115,0.3392285216459126,0.11245101109094352,0.04932648421019171,0.06559508714719477,0.35299508649644984,0.04473726059538571,0.03566653498905301
kendrick - C.R.E.A.M.,C.R.E.A.M.,kendrick,-0.002126643906250003,0.14749889948870984,0.08530855642311504,0.06970784771874601,0.04082861725146354,0.5062884538856451,0.055514176356155034,0.09485344326139962
kendrick - CHeck 2-1-2,CHeck 2-1-2,kendrick,0.05985727333333334,0.18231946934776547,0.1200977660976632,0.037145480458892724,0.04314400984157774,0.4581896216594473,0.06827939581831519,0.09082427112540847
kendrick - CHop Stix (Demo),CHop Stix (Demo),kendrick,0.025940342641509417,0.06719806024207253,0.07926333276554937,0.02287708067572409,0.05872656086477323,0.6191783380026946,0.03426976295469219,0.11848686327982058
kendrick - CHopstix,CHopstix,kendrick,0.43228486075471695,0.11589679563910046,0.13081121504886667,0.02988637469594697,0.10063389201103792,0.44596303526733844,0.04889771719199583,0.12791096513106853
kendrick - Cali Niggaz,Cali Niggaz,kendrick,-0.013305585743589742,0.19805030899289514,0.12689485407004558,0.056769818133220795,0.040572201725370086,0.46869968269915824,0.05437202985302947,0.054641103330187644
kendrick - Cali’s Finest,Cali’s Finest,kendrick,-0.06397987632911392,0.2108260418665654,0.08673044718813759,0.08810361566926832,0.016522846266456316,0.4702698625388402,0.04124532031673415,0.08630187172867071
